date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2013-01-30,20,4037,,0.00001,,,,3173018.27715585,,,,,,99999999999.98212,64,16,31515.734,,1986.608375,,67.5,,31785.734,,,,
2013-01-31,25,4288,,0.00001,,,,1073825.50335551,,,,,,99999999999.98156,56,14,93125,,6651.78571428571,,250,,93125,,,,
2013-02-01,14,4025,,0.00001,,,,4999750.01249844,,,,,,99999999999.98134,22,3,20001,,6667,,10000,,20001,,,,
2013-02-02,8,4237,,0.00001,,,,9981813.13646346,,,,,,99999999999.98095,39,6,10018.22,,1669.70333333333,,2.11,,10018.22,,,,
2013-02-03,4,4379,,0.00001,,,,3333333.3333327,,,,,,99999999999.98089,6,3,30000,,10000,,10000,,30000,,,,
2013-02-04,13,4493,,0.00001,,,,3300330.03300267,,,,,,99999999999.9808,9,4,30300,,7575,,10000,,30300,,,,
2013-02-05,8,4554,,0.00001,,,,3333333.33333269,,,,,,99999999999.98065,15,3,30000,,10000,,10000,,30000,,,,
2013-02-06,17,4191,,0.00001,,,,16.6665,,,,,,99999999999.9805,15,14,6000060000,,428575714.285714,,500000000,,6000060000,,,,
2013-02-07,34,2987,,0.00001,,,,65.74347189,,,,,,99999999999.97988,62,25,1521063569.042,,60842542.76168,,625,,1521063569.042,,,,
2013-02-08,46,3553,,0.00001,,,,192673.77247498,,,,,,99999999999.97909,79,36,519012.000001,,15806.0555555833,,3000,,569018.000001,,,,
2013-02-09,32,3261,,0.00001,,,,437365.70959231,,,,,,99999999999.97815,94,30,228641.61,,7621.387,,2000,,228641.61,,,,
2013-02-10,47,4324,,0.00001,,,,2041482.93320217,,,,,,99999999999.97524,291,32,48984,,1530.75,,300,,48984,,,,
2013-02-11,76,4817,,0.00001,,,,821412.31333177,,,,,,99999999999.97213,311,72,121741.54,,1700.57694444444,,300,,122441.54,,,,
2013-02-12,65,4629,,0.00001,,,,96758.34765225,,,,,,99999999999.96765,448,65,1033502.56,,15900.1932307692,,100,,1033512.56,,,,
2013-02-13,38,4504,,0.00001,,,,792883.08146053,,,,,,99999999999.96546,219,16,126122,,7882.625,,350.5,,126122,,,,
2013-02-14,34,4701,,0.00001,,,,747412.08565312,,,,,,99999999999.95874,672,19,133795,,7041.84210526316,,300,,133795,,,,
2013-02-15,46,4676,,0.00001,,,,173814.49821485,,,,,,99999999999.95563,311,32,575326,,17978.9375,,200,,575326,,,,
2013-02-16,41,4897,,0.00001,,,,10359473.73872921,,,,,,99999999999.95307,256,16,9653,,603.3125,,300,,9653,,,,
2013-02-17,19,4787,,0.00001,,,,166.66643056,,,,,,99999999999.9502,287,4,600000850,,150000212.5,,50000250,,600000850,,,,
2013-02-18,27,4537,,0.00001,,,,4481246.43180526,,,,,,99999999999.94937,83,24,22315.22,,929.800833333333,,1,,22315.22,,,,
2013-02-19,25,5297,,0.00001,,,,3562776.11514703,,,,,,99999999999.94682,255,24,28068,,1169.5,,10,,28068,,,,
2013-02-20,62,4856,,0.00001,,,,13355.62075518,,,,,,99999999999.94471,211,74,7487484.246001,,101189.314135149,,847.5,,7488009.246001,,,,
2013-02-21,318,4886,,0.00001,,,,4323.10353391,,,,,,99999999999.93545,926,346,23131530.211001,,66854.7404942225,,50000,,23131740.211001,,,,
2013-02-22,91,5140,,0.00001,,,,19089.88915283,,,,,,99999999999.92283,1262,64,5238375.1,,81856.7046875,,300,,5238829.1,,,,
2013-02-23,314,5034,,0.00001,,,,3121.19257714,,,,,,99999999999.90547,1736,420,32039035.570016,,76283.6680238476,,50000,,32039140.570016,,,,
2013-02-24,99,5152,,0.00001,,,,15273.78768642,,,,,,99999999999.89852,695,141,6547164.465878,,54977.8576303404,,200,,7751877.925878,,,,
2013-02-25,232,4561,,0.00001,,,,14412.78910261,,,,,,99999999999.89262,590,191,6938282.333,,36327.1326335078,,40000,,6938482.333,,,,
2013-02-26,223,4543,,0.00001,,,,14580.05433985,,,,,,99999999999.88454,808,187,6858685,,36677.4598930481,,39800,,6858685,,,,
2013-02-27,300,4732,,0.00001,,,,3408.54315039,,,,,,99999999999.87182,1272,338,29338047.25,,91075.4363905325,,40000,,30783497.5,,,,
2013-02-28,189,4793,,0.00001,,,,5453.36789358,,,,,,99999999999.85042,2140,198,18337292.10118,,96412.0712180808,,40000,,19089590.10118,,,,
2013-03-01,189,4551,,0.00001,,,,18011.01976577,,,,,,99999999999.84228,814,189,5552156.474222,,29429.3993345079,,40000,,5562156.474222,,,,
2013-03-02,142,4573,,0.00001,,,,17281.07847066,,,,,,99999999999.83025,1203,121,5786675.881926,,48154.3543960826,,2000,,5826676.881926,,,,
2013-03-03,132,4678,,0.00001,,,,49735.41260258,,,,,,99999999999.82143,882,80,2010639.799028,,26118.65998785,,500,,2089492.799028,,,,
2013-03-04,359,4994,,0.00001,,,,4147.0475033,,,,,,99999999999.80134,2009,400,24113541.000018,,60370.855000045,,35000,,24148342.000018,,,,
2013-03-05,159,4901,,0.00001,,,,50414.63008375,,,,,,99999999999.7835,1784,123,1983551.199992,,16127.425203187,,500,,1983673.299992,,,,
2013-03-06,245,5075,,0.00001,,,,13407.63315042,,,,,,99999999999.75173,3177,256,7458437.956784,,29331.4136506211,,34800,,7508841.894559,,,,
2013-03-07,212,4519,,0.00001,,,,5633.86756669,,,,,,99999999999.74395,778,234,17749796,,76006.8205128205,,35000,,17785596,,,,
2013-03-08,151,4689,,0.00001,,,,1275.89419599,,,,,,99999999999.7274,1655,135,78376404.809981,,581077.331925785,,5253,,78445439.809981,,,,
2013-03-09,112,4774,,0.00001,,,,70745.22310547,,,,,,99999999999.70812,1928,53,1413523,,26670.2452830189,,5000,,1413523,,,,
2013-03-10,141,4507,,0.00001,,,,15639.90563646,,,,,,99999999999.70355,457,89,6393900.47,,71841.5895505618,,34800,,6393901.47,,,,
2013-03-11,332,4571,,0.00001,,,,20984.79987,,,,,,99999999999.69661,694,268,4765354,,17781.171641791,,149,,4765354,,,,
2013-03-12,156,4502,,0.00001,,,,3475.36571341,,,,,,99999999999.69154,507,126,28773950.2101,,228917.088969048,,34800,,28843553.2101,,,,
2013-03-13,135,4584,,0.00001,,,,4766.02407281,,,,,,99999999999.68546,608,79,20981849.53998,,265593.038987089,,30000,,20981850.07998,,,,
2013-03-14,120,4569,,0.00001,,,,151.77692237,,,,,,99999999999.67982,564,84,658861692.80984,,7846492.00962905,,29800,,659105328.80884,,,,
2013-03-15,98,4598,,0.00001,,,,80676.09862204,,,,,,99999999999.67268,714,55,1239524.49,,22565.9087272727,,10000,,1241124.98,,,,
2013-03-16,78,4512,,0.00001,,,,250839.66571297,,,,,,99999999999.66764,504,39,398661.032,,11783.5649230769,,1000,,459559.032,,,,
2013-03-17,70,4705,,0.00001,,,,82686.72315795,,,,,,99999999999.65606,1158,22,1209384,,55017.4545463636,,740,,1210384.00002,,,,
2013-03-18,161,4735,,0.00001,,,,36680.99768777,,,,,,99999999999.64234,1372,125,2726207.200002,,21809.657600016,,30000,,2726207.200002,,,,
2013-03-19,164,4725,,0.00001,,,,3657.41532663,,,,,,99999999999.62271,1963,138,27341712.950006,,203392.108333377,,29800,,28068110.950006,,,,
2013-03-20,121,4911,,0.00001,,,,50390.41277185,,,,,,99999999999.60165,2106,99,1984504.48208,,20948.5402230303,,120,,2073905.48208,,,,
2013-03-21,161,4894,,0.00001,,,,46649.8264119,,,,,,99999999999.58013,2152,159,2143630.699,,14469.1050251572,,1004,,2300587.699,,,,
2013-03-22,86,4637,,0.00001,,,,149364.58215581,,,,,,99999999999.5647,1543,56,669502.76,,17189.335,,375.05,,962602.76,,,,
2013-03-23,58,4759,,0.00001,,,,217018.94701175,,,,,,99999999999.5249,3980,33,460789.26,,19381.6139393939,,100,,639593.26,,,,
2013-03-24,62,4577,,0.00001,,,,385421.71649221,,,,,,99999999999.50501,1989,76,259456.06,,4742.84289473684,,1,,360456.06,,,,
2013-03-25,177,4516,,0.00001,,,,11884.96717466,,,,,,99999999999.49674,827,247,8413990.4242,,36655.0219603239,,5000,,9053790.4242,,,,
2013-03-26,155,4493,,0.00001,,,,479.25611527,,,,,,99999999999.49079,595,159,208656701.11045,,1319079.94409088,,29800,,209733711.11045,,,,
2013-03-27,107,4797,,0.00001,,,,1480.87134167,,,,,,99999999999.47148,1931,73,67527810.948552,,937597.410254137,,19700,,68444610.948552,,,,
2013-03-28,141,4862,,0.00001,,,,1743.59979046,,,,,,99999999999.44734,2414,169,57352610.700374,,346761.601777361,,1000,,58602710.700374,,,,
2013-03-29,123,4893,,0.00001,,,,63528.64722474,,,,,,99999999999.41849,2885,338,1574093.01737,,4753.94975553254,,1000,,1606835.01737,,,,
2013-03-30,88,4546,,0.00001,,,,87410.9831531,,,,,,99999999999.41127,722,120,1144020.9959,,14737.7249658333,,10,,1768526.9959,,,,
2013-03-31,91,4798,,0.00001,,,,34941.72668287,,,,,,99999999999.40034,1093,497,2861907.796,,5768.43017303823,,4660,,2866909.796,,,,
2013-04-01,142,4816,,0.00001,,,,24620.77557419,,,,,,99999999999.38297,1737,259,4061610.476,,18302.7431505792,,200,,4740410.476,,,,
2013-04-02,145,4837,,0.00001,,,,329.6371314,,,,,,99999999999.36796,1501,179,303363882.506242,,1694770.29333096,,40,,303363882.506242,,,,
2013-04-03,132,4853,,0.00001,,,,59386.09312031,,,,,,99999999999.35154,1642,139,1683895.921504,,12114.6613057842,,20,,1683937.921504,,,,
2013-04-04,138,4956,,0.00001,,,,110.03763409,,,,,,99999999999.32917,2237,97,908779989.914257,,9392874.12282739,,950,,911108789.914257,,,,
2013-04-05,174,4002,,0.00001,,,,7194.31551226,,,,,,99999999999.32153,764,123,13899863.00001,,113206.203252114,,30000,,13924363.00001,,,,
2013-04-06,96,4585,,0.00001,,,,13987.98435217,,,,,,99999999999.31481,672,159,7148992.841405,,57032.6656692138,,10,,9068193.841405,,,,
2013-04-07,105,4755,,0.00001,,,,4705.15604209,,,,,,99999999999.3035,1131,133,21253280.253566,,159799.543259895,,360,,21253339.253566,,,,
2013-04-08,164,4935,,0.0000100418799441601,,,,59791.36047223,,,,,,99999999999.28192,2149,207,1672482.432403,,15161.0455671643,,200,,3138336.432403,,,,
2013-04-09,170,4828,,0.00001,,,,235.16920962,,,,,,99999999999.2657,1622,123,425225734.94652,,3457126.7574148,,300,,425226591.16202,,,,
2013-04-10,133,4836,,0.00001,,,,1851.41637779,,,,,,99999999999.25149,1421,128,54012701.409942,,421974.268827672,,10,,54012706.409942,,,,
2013-04-11,168,4968,,0.00001,,,,82533.56724537,,,,,,99999999999.2341,1739,181,1211628.230026,,6808.44325981215,,100,,1232328.230026,,,,
2013-04-12,341,5029,,0.00001,,,,9647.34815909,,,,,,99999999999.21723,1687,445,10365542.77405,,23631.5051102247,,300,,10516019.77405,,,,
2013-04-13,247,4894,,0.00001,,,,57676.29407628,,,,,,99999999999.20407,1316,338,1733814.587098,,5133.48694407692,,50.5,,1735118.587098,,,,
2013-04-14,242,5808,,0.00001,,,,5446.91203663,,,,,,99999999999.17352,3055,358,18359026.054881,,51289.2850695,,50,,18361564.054881,,,,
2013-04-15,430,5566,,0.00001,,,,5113.13895226,,,,,,99999999999.13753,3599,422,19557457.93979,,46346.9387205924,,1000,,19558408.14009,,,,
2013-04-16,405,5355,,0.00001,,,,7719.14217847,,,,,,99999999999.11551,2202,601,12954807.37199,,21557.3483726955,,300,,12955966.37199,,,,
2013-04-17,354,5525,,0.00001,,,,856.95648524,,,,,,99999999999.08603,2948,419,116692039.468826,,278662.499960444,,300,,116759587.483426,,,,
2013-04-18,472,5891,,0.00001,,,,1883.72839153,,,,,,99999999999.05388,3215,543,53086209.48141,,98830.1802871271,,456,,53664787.89591,,,,
2013-04-19,400,5841,,0.00001,,,,4619.55287622,,,,,,99999999999.02292,3096,398,21647116.653591,,54539.8383256055,,500,,21706855.653591,,,,
2013-04-20,246,5752,,0.00001,,,,1629.53317104,,,,,,99999999998.99448,2844,464,61367268.722295,,132418.332849774,,83,,61442106.442295,,,,
2013-04-21,264,6137,,0.00001,,,,16357.2427199,,,,,,99999999998.96027,3421,689,6113499.794028,,9726.1462903164,,111.111111,,6701314.794028,,,,
2013-04-22,391,5570,,0.00001,,,,2295.74778298,,,,,,99999999998.93385,2642,451,43558791.928477,,96811.407823674,,500,,43661944.928477,,,,
2013-04-23,446,5948,,0.00001,,,,3544.64388538,,,,,,99999999998.90105,3280,521,28211578.717794,,55615.272010929,,5000,,28975556.717694,,,,
2013-04-24,431,6156,,0.00000999713549126325,,,,2428.64221116,,,,,,99999999998.86615,3491,965,41175270.502649,,42683.6471530041,,30,,41189719.502649,,,,
2013-04-25,528,5666,,0.00001,,,,2432.48599156,,,,,,99999999998.83895,2720,613,41110205.915134,,67379.3179692235,,266,,41303521.915134,,,,
2013-04-26,461,5843,,0.00001,,,,698.90379468,,,,,,99999999998.8094,2955,953,143081209.117078,,150151.496446042,,10,,143094376.113078,,,,
2013-04-27,408,6011,,0.00001,,,,5139.55577635,,,,,,99999999998.77772,3168,1301,19456934.480408,,15150.9888396679,,25,,19711436.480408,,,,
2013-04-28,336,5823,,0.00001,,,,4125.22243896,,,,,,99999999998.74766,3006,612,24241117.049643,,39800.340431116,,100,,24357808.343843,,,,
2013-04-29,447,5972,,0.00001,,,,4041.65402979,,,,,,99999999998.71175,3591,1088,24742345.401593,,22783.2163617583,,76.5,,24788139.401593,,,,
2013-04-30,427,5396,,0.00001,,,,23016.44930986,,,,,,99999999998.68828,2347,500,4344718.798822,,8816.377597644,,246.5,,4408188.798822,,,,
2013-05-01,367,5652,,0.00001,,,,6769.5227975,,,,,,99999999998.65984,2844,443,14772089.996585,,35535.8329494018,,600,,15742373.996585,,,,
2013-05-02,431,5879,,0.00001,,,,4025.36233526,,,,,,99999999998.62617,3367,518,24842484.146779,,48180.8014416583,,2000,,24957655.146779,,,,
2013-05-03,486,6205,,0.00001,,,,2468.76441229,,,,,,99999999998.58707,3910,507,40506092.64318,,80529.9499865483,,2500,,40828684.64318,,,,
2013-05-04,553,6597,,0.00001,,,,7346.39780842,,,,,,99999999998.52917,5790,676,13612113.393025,,20494.2683328772,,1200,,13854125.393025,,,,
2013-05-05,961,8037,,0.00001,,,,2905.57158994,,,,,,99999999998.45004,7913,1158,34416636.074182,,30004.2297747686,,519.75,,34744898.079182,,,,
2013-05-06,817,7905,,0.00001,,,,3396.73454158,,,,,,99999999998.37406,7598,1981,29440039.771778,,15022.2072994977,,50,,29758992.660305,,,,
2013-05-07,681,6507,,0.00001,,,,8475.44643017,,,,,,99999999998.33223,4183,602,11798788.514823,,19943.8959842575,,589.25,,12006225.382523,,,,
2013-05-08,653,5894,,0.00001,,,,18283.97175423,,,,,,99999999998.29506,3717,621,5469271.192412,,9036.30893947182,,401,,5611547.851412,,,,
2013-05-09,620,10894,,0.00001,,,,13797.08689838,,,,,,99999999998.14948,14558,10580,7247906.80342,,717.190529623819,,15,,7587875.80342,,,,
2013-05-10,973,11666,,0.00001,,,,5412.38698217,,,,,,99999999998.01242,13706,6273,18476136.375216,,3506.52000880217,,15.8565,,21996400.015216,,,,
2013-05-11,643,14313,,0.00001,,,,15407.51922358,,,,,,99999999997.82288,18954,8846,6490337.51292,,740.034826251413,,4,,6546348.07302,,,,
2013-05-12,521,12607,,0.00001,,,,4526.5947627,,,,,,99999999997.67085,15203,7377,22091661.666246,,3225.33722058371,,2.593742,,23793312.676246,,,,
2013-05-13,508,13666,,0.00001,,,,28638.49835875,,,,,,99999999997.47065,20020,8536,3491803.192499,,416.412159383669,,2.702708,,3554494.192499,,,,
2013-05-14,556,13873,,0.00001,,,,14908.19386194,,,,,,99999999997.11099,35966,6170,6707720.661751,,1123.34030174246,,2,,6931009.661751,,,,
2013-05-15,563,13544,,0.00001,,,,15295.89923162,,,,,,99999999996.86545,24554,6897,6537699.973215,,957.281350473394,,2,,6602369.474215,,,,
2013-05-16,645,11511,,0.00001,,,,44622.07680994,,,,,,99999999996.71202,15343,3864,2241043.15948,,618.225325952381,,2,,2388822.65948,,,,
2013-05-17,720,8427,,0.00001,,,,6106.80946721,,,,,,99999999996.60121,11081,2840,16375162.928117,,7244.73025637923,,7,,20575033.928117,,,,
2013-05-18,750,8803,,0.00001,,,,14667.93769121,,,,,,99999999996.50804,9317,2866,6817591.000296,,2405.25283332031,,7,,6893454.620296,,,,
2013-05-19,736,7996,,0.00001,,,,10370.6363935,,,,,,99999999996.4172,9084,2643,9642609.788061,,3703.99159832047,,7,,9789649.794361,,,,
2013-05-20,664,8427,,0.00001,,,,58752.51384295,,,,,,99999999996.29034,12686,2287,1702054.8306,,764.29132540446,,7,,1747934.2612,,,,
2013-05-21,675,9448,,0.00001,,,,13648.12228879,,,,,,99999999996.01281,27753,2594,7327015.239172,,4188.47262496993,,7,,10864897.989172,,,,
2013-05-22,770,9578,,0.00001,,,,22392.25397082,,,,,,99999999995.75664,25617,2710,4465830.019885,,1893.33952763284,,8,,5130950.119885,,,,
2013-05-23,587,10908,,0.00001,,,,24546.40557102,,,,,,99999999995.39303,36361,2871,4073916.228022,,1464.37444375549,,7,,4204219.028022,,,,
2013-05-24,590,9670,,0.00001,,,,2299.91571861,,,,,,99999999995.11491,27812,2676,43479854.1469,,16659.2609182735,,7,,44580182.2173,,,,
2013-05-25,465,11089,,0.000010000497611465,,,,79618.90506402,,,,,,99999999994.71297,40192,2328,1255983.10997,,631.254170949313,,7,,1469559.70997,,,,
2013-05-26,524,8169,,0.00001,,,,61526.54020385,,,,,,99999999994.58195,13102,2499,1625314.858649,,672.099583292917,,7,,1679576.858649,,,,
2013-05-27,596,7522,,0.00001,,,,1.40840768,,,,,,99999999994.48103,10092,2603,71002168974.2006,,27277094.4683829,,7,,71002276901.20058,,,,
2013-05-28,585,8582,,0.00001,,,,7236.80639181,,,,,,99999999994.32695,15408,2912,13818250.009764,,4784.98987282418,,7,,13933890.509664,,,,
2013-05-29,620,7208,,0.00001,,,,1592.08155386,,,,,,99999999994.26074,6621,2761,62810852.718001,,22749.4587892072,,8,,62811255.717001,,,,
2013-05-30,557,7336,,0.00001,,,,1916.82114126,,,,,,99999999994.18379,7695,2879,52169708.399833,,18208.18944072,,7,,52421377.399833,,,,
2013-05-31,538,7547,,0.00001,,,,31452.14539029,,,,,,99999999994.08901,9478,2326,3179433.350355,,1382.64890384996,,8,,3216041.350355,,,,
2013-06-01,5589,12649,,0.00001,,,,1489.21715245,,,,,,99999999993.89542,19359,10219,67149374.306674,,6949.55924891614,,1000,,71017545.964674,,,,
2013-06-02,2197,10804,,0.00001,,,,14593.74388522,,,,,,99999999993.73563,15979,5295,6852251.26467,,1498.81893569783,,20,,7936246.26452,,,,
2013-06-03,2355,10056,,0.000303379262448781,,,,4070.95394534,,,,,,99999999989.367272,14399,5806,24564267.081387,,4242.06580802394,,150,,24629434.081387,,,,
2013-06-04,1125,9873,,0.00001,,,,9327.6169024,,,,,,99999999989.205522,16175,5571,10720851.964174,,2015.94829728487,,30,,11230847.964174,,,,
2013-06-05,946,10960,,0.00001,,,,12946.40953056,,,,,,99999999989.013972,19155,9375,7724149.290427,,867.491550973547,,28,,8132733.290377,,,,
2013-06-06,803,14965,,0.00001,,,,10933.71337458,,,,,,99999999988.721252,29272,18657,9146023.547789,,493.781827078255,,20,,9212487.547799,,,,
2013-06-07,848,15717,,0.00001,,,,806.88123688,,,,,,99999999988.412232,30902,21169,123933976.176723,,5910.12519139889,,22,,125111440.176723,,,,
2013-06-08,750,15513,,0.00001,,,,5428.08002565,,,,,,99999999988.120822,29141,21280,18422720.283335,,869.76937421687,,20,,18508692.283335,,,,
2013-06-09,792,13035,,0.00001,,,,6262.72883356,,,,,,99999999987.900022,22080,13389,15967480.413968,,1209.10236118963,,30,,16188671.513968,,,,
2013-06-10,829,12794,,0.00001,,,,14716.08936182,,,,,,99999999987.677672,22235,16711,6795283.551835,,418.21623791724,,8,,6988811.551835,,,,
2013-06-11,974,12011,,0.00001,,,,7014.49652083,,,,,,99999999987.463532,21414,11911,14256190.688881,,1200.31003910511,,10,,14296892.875781,,,,
2013-06-12,965,9315,,0.0000100156322756602,,,,26568.78469431,,,,,,99999999987.312967,15033,5820,3763815.362196,,662.458447112715,,8,,3855508.162196,,,,
2013-06-13,659,8566,,0.0000100850082114648,,,,21341.96981554,,,,,,99999999987.18401,12787,3976,4685603.102783,,1195.9995480088,,7,,4755294.202883,,,,
2013-06-14,586,8211,,0.0000101237376313373,,,,6870.91995731,,,,,,99999999987.084767,9803,4063,14554091.825892,,3617.00611023677,,7,,14695895.825892,,,,
2013-06-15,435,6779,,0.0000101221610461115,,,,96170.36654475,,,,,,99999999987.025937,5812,2333,1039821.346012,,449.198605234462,,10,,1047980.346012,,,,
2013-06-16,427,6441,,0.000010035274904736,,,,47641.45954977,,,,,,99999999986.933763,9185,1577,2099012.098537,,1652.65319818453,,8,,2606234.093537,,,,
2013-06-17,540,8778,,0.0000101063009636768,,,,8694.03968267,,,,,,99999999986.797429,13490,4578,11502132.913668,,2522.3973162228,,20,,11547534.913668,,,,
2013-06-18,688,9619,,0.0000101027783051706,,,,29258.31263514,,,,,,99999999986.637795,15801,5624,3417832.095571,,609.468722541074,,10,,3427652.095571,,,,
2013-06-19,484,8552,,0.0000101049788633161,,,,26361.11112564,,,,,,99999999986.508714,12774,4771,3793466.804563,,823.405324787885,,16,,3928466.804563,,,,
2013-06-20,539,8996,,0.0000101040644944575,,,,443.30041539,,,,,,99999999986.358315,14885,5041,225580659.335739,,44774.9449188135,,10,,225710497.335739,,,,
2013-06-21,593,9167,,0.0000100796165623752,,,,2928.85678695,,,,,,99999999986.206899,15022,3943,34143014.582241,,8712.00953138245,,9,,34351453.582241,,,,
2013-06-22,445,8107,,0.000010100365704998,,,,7836.4737669,,,,,,99999999986.082614,12305,4358,12760841.54182,,2942.54563816475,,9,,12823613.891122,,,,
2013-06-23,433,7721,,0.0000100600330305533,,,,14316.01959014,,,,,,99999999985.960787,12110,3158,6985181.834677,,2251.0978344449,,4,,7108966.961177,,,,
2013-06-24,723,8252,,0.0000100878403237675,,,,1908.05098215,,,,,,99999999985.851112,10872,3844,52409501.067501,,13665.4131289024,,8,,52529848.067501,,,,
2013-06-25,401,7946,,0.0000100721870342772,,,,29540.97070564,,,,,,99999999985.742977,10736,3707,3385129.113806,,917.777478771513,,7,,3402201.113806,,,,
2013-06-26,441,7805,,0.000010087624817682,,,,11419.00305128,,,,,,99999999985.653066,8913,3757,8757331.926141,,2332.40216293346,,6,,8762834.926141,,,,
2013-06-27,648,7668,,0.0000100762607626076,,,,3910.69037392,,,,,,99999999985.562954,8943,3495,25570932.60375,,7333.07636748212,,6,,25629101.90435,,,,
2013-06-28,462,7831,,0.0000100676383312969,,,,13127.88509662,,,,,,99999999985.447599,11458,5661,7617373.190691,,1367.56941020862,,2,,7741810.431191,,,,
2013-06-29,325,7483,,0.0000101429051782112,,,,8840.35789233,,,,,,99999999985.357104,8922,7258,11311759.230038,,1567.47702260099,,1,,11376748.230038,,,,
2013-06-30,341,9544,,0.0000100415093111082,,,,32336.06154192,,,,,,99999999985.048669,30716,4099,3092522.565106,,759.411945622347,,8,,3112829.565106,,,,
2013-07-01,482,8402,,0.0000101136120042872,,,,5421.52495553,,,,,,99999999984.944873,10263,3996,18444994.868651,,4634.07228347122,,9,,18517752.844751,,,,
2013-07-02,696,8957,,0.0000100818081413695,,,,2781.50856967,,,,,,99999999984.817076,12676,4354,35951713.784139,,8261.40624348622,,7,,35970162.784139,,,,
2013-07-03,556,10323,,0.0000100088567891044,,,,7460.55400501,,,,,,99999999983.604503,121150,6674,13403830.320969,,2012.30374134987,,4,,13430115.169769,,,,
2013-07-04,474,9336,,0.0000101523780672523,,,,35844.58526324,,,,,,99999999983.503964,9903,4957,2789821.649466,,564.980562732701,,9,,2800608.649466,,,,
2013-07-05,373,8429,,0.0000100983377743941,,,,62934.1943147,,,,,,99999999983.424379,7881,3197,1588961.312246,,526.747047934313,,6,,1684010.312246,,,,
2013-07-06,377,7702,,0.000010061819921081,,,,39486.19158341,,,,,,99999999983.340232,8363,2243,2532530.89177,,1131.07591189033,,6,,2537003.27037,,,,
2013-07-07,320,6999,,0.000010019438225117,,,,23827.16846596,,,,,,99999999983.14333,19652,1489,4196889.7868,,2818.79937447952,,6,,4197192.2686,,,,
2013-07-08,383,9547,,0.0000100283159463487,,,,18869.0482856,,,,,,99999999982.73959,40260,12000,5299684.354461,,442.188046888417,,0.000001,,5306256.562661,,,,
2013-07-09,499,7893,,0.0000101027098479841,,,,77746.82003943,,,,,,99999999982.663163,7565,2796,1286226.239632,,461.306595004292,,7,,1289813.239632,,,,
2013-07-10,387,8779,,0.0000100417530460084,,,,12435.32856769,,,,,,99999999982.387065,27495,6485,8041604.967499,,1402.76992559738,,2,,9096962.967499,,,,
2013-07-11,400,8579,,0.000010031290099694,,,,1202.64789569,,,,,,99999999982.082184,30393,2439,83149856.529138,,34094.9104260508,,7,,83157486.529138,,,,
2013-07-12,411,13589,,0.0000100255362614913,,,,32815.28083975,,,,,,99999999981.601249,47971,3790,3047360.785054,,804.079626663325,,8,,3047461.785054,,,,
2013-07-13,220,10262,,0.0000100424587441971,,,,266846.31281396,,,,,,99999999981.304886,29511,3793,374747.542609,,99.8804488818877,,8,,378846.542609,,,,
2013-07-14,236,9543,,0.0000100608522265712,,,,61287.71922265,,,,,,99999999981.168652,13541,2560,1631648.252693,,754.575098708203,,7,,1931712.252693,,,,
2013-07-15,343,11425,,0.000010083897616468,,,,23917.84145106,,,,,,99999999981.019733,14768,3811,4180979.298891,,1156.29160296274,,9,,4406627.298891,,,,
2013-07-16,478,13231,,0.0000100601707904533,,,,8943.0485575,,,,,,99999999980.790009,22835,4455,11181869.285158,,2624.21561206689,,8,,11690880.551758,,,,
2013-07-17,482,10980,,0.0000100942101740295,,,,7150.83124047,,,,,,99999999980.669363,11952,3617,13984388.19458,,3916.16258406967,,8,,14164760.06658,,,,
2013-07-18,422,9465,,0.000010098764191701,,,,36846.53667918,,,,,,99999999980.56885,9953,3229,2713959.27523,,1154.92142311242,,6,,3729241.27523,,,,
2013-07-19,444,11947,,0.0000100569849177643,,,,5696.04614839,,,,,,99999999980.421485,14653,2651,17556037.534679,,7827.41860930932,,6,,20750486.733279,,,,
2013-07-20,275,10944,,0.0000100665387076136,,,,14588.19894225,,,,,,99999999980.295613,12504,2504,6854855.78968,,2749.15446872204,,6,,6883882.78968,,,,
2013-07-21,239,14158,,0.0000100011294862829,,,,114853.06544472,,,,,,99999999974.017714,627719,2054,870677.674878,,424.605489229796,,6,,872139.674878,,,,
2013-07-22,323,16419,,0.0000100012477332355,,,,6833.06866298,,,,,,99999999967.228557,678831,2650,14634713.172,,7259.46718641509,,7,,19237588.044,,,,
2013-07-23,275,12934,,0.0000100012328900457,,,,9111.40236559,,,,,,99999999961.679933,554794,1893,10975258.90628,,5798.07654848389,,6,,10975758.90628,,,,
2013-07-24,381,11009,,0.0000491779426174291,,,,30443.14068417,,,,,,99999999942.407294,391896,1451,3284812.20055,,2339.00496247416,,6,,3393896.20055,,,,
2013-07-25,342,9791,,0.000353322118715319,,,,6482.19505965,,,,,,99999999889.877128,148675,2658,15426872.991275,,5804.71068144281,,7,,15428920.991275,,,,
