,Gold,XRP_Amount,action,price_action_happened
1509914100,208.96,0.0,sell_profit,0.19998968
1509916800,0.0,1042.7049,brought,0.20000146
1509917100,208.61,0.0,sell_profit,0.20046675
1509917400,0.0,1043.186,brought,0.1995736
1509917700,208.9,0.0,sell_profit,0.20065283
1509918600,0.0,1041.2282,brought,0.20022679999999998
1509918900,209.31,0.0,sell_profit,0.2014286
1509919800,0.0,1041.077,brought,0.20065283
1509920100,209.25,0.0,sell_profit,0.2014
1509920700,0.0,1042.8871,brought,0.20024704
1509921000,209.01,0.0,sell_profit,0.20081495
1509921300,0.0,1040.099,brought,0.20054865
1509921600,209.57,0.0,sell_profit,0.20189256
1509921900,0.0,1043.9386,brought,0.20034620000000006
1509922500,209.91,0.0,sell_profit,0.20147447
1509922800,0.0,1047.4326,brought,0.2
1509923100,210.53,0.0,sell_profit,0.20139976
1509923400,0.0,1050.0229,brought,0.20010012
1509923700,210.14,0.0,sell_profit,0.20052779999999998
1509924000,0.0,1050.8064,brought,0.19957756
1509924300,209.75,0.0,sell_profit,0.2000045
1509925800,0.0,1048.2033,brought,0.1997
1509926400,209.67,0.0,sell_profit,0.20042742
1509927900,0.0,1049.8264,brought,0.19931788
1509928200,209.96,0.0,sell_profit,0.20039988
1509928500,0.0,1051.3039,brought,0.19931856
1509929100,210.26,0.0,sell_profit,0.20039831
1509930300,0.0,1052.8435,brought,0.19930564
1509930600,210.15,0.0,sell_profit,0.20000001
1509932400,0.0,1052.2838,brought,0.19930677
1509932700,210.45,0.0,sell_profit,0.2003952
1509933900,0.0,1054.8914,brought,0.19910104
1509934500,210.98,0.0,sell_profit,0.2004
1509936000,0.0,1055.4406,brought,0.19949533
1509936600,211.16,0.0,sell_profit,0.20046495
1509938100,0.0,1055.9552,brought,0.1995666
1509938400,211.3,0.0,sell_profit,0.20050024
1509938700,0.0,1061.7988,brought,0.1986
1509939000,211.33,0.0,sell_profit,0.1994257
1509939600,0.0,1061.9525,brought,0.19860004
1509939900,211.34,0.0,sell_profit,0.19941199
1509941400,0.0,1063.104,brought,0.1984
1509942000,211.39,0.0,sell_profit,0.19924000000000008
1509942300,0.0,1064.9491,brought,0.19810002
1509942900,211.59,0.0,sell_profit,0.19908733
1509943800,0.0,1065.2294,brought,0.19823961
1509944400,212.22,0.0,sell_profit,0.19962652
1509945900,0.0,1064.5359,brought,0.19895833
1509946500,212.34,0.0,sell_profit,0.19986572
1509946800,0.0,1064.9682,brought,0.19898626
1509947100,212.57,0.0,sell_profit,0.2
1509948000,0.0,1066.2614,brought,0.1989592
1509948300,213.1,0.0,sell_profit,0.20026
1509950100,0.0,1065.5082,brought,0.19960076
1509950700,213.68,0.0,sell_profit,0.20094625
1509951000,0.0,1068.2871,brought,0.19962264
1509951300,214.24,0.0,sell_profit,0.20094571
1509951600,0.0,1071.1919,brought,0.1996
1509951900,214.04,0.0,sell_profit,0.200211
1509952800,0.0,1070.1773,brought,0.1996
1509955800,213.61,0.0,sell_profit,0.19999977
1509956100,0.0,1072.8674,brought,0.19870111
1509956400,213.89,0.0,sell_profit,0.19975923
1509956700,0.0,1073.7284,brought,0.19880145
1509957000,214.32,0.0,sell_profit,0.2
1509958800,0.0,1074.8118,brought,0.199
1509959100,214.53,0.0,sell_profit,0.2
1509959400,0.0,1076.3534,brought,0.1989155
1509959700,215.07,0.0,sell_profit,0.20021386
1509960600,0.0,1080.22,brought,0.1987
1509961200,214.7,0.0,sell_profit,0.19915716
1509963000,0.0,1074.0545,brought,0.1995
1509963300,214.38,0.0,sell_profit,0.2
1509966600,0.0,1053.6293,brought,0.20306242
1509966900,214.86,0.0,sell_profit,0.20433593
1509967200,0.0,1054.5821,brought,0.20333553
1509968700,214.92,0.0,sell_profit,0.20420073
1509969600,0.0,1056.5808,brought,0.20300002
1509969900,215.01,0.0,sell_profit,0.20389967
1509970200,0.0,1056.5015,brought,0.20310013
1509970500,215.31,0.0,sell_profit,0.2042006
1509972300,0.0,1048.1762,brought,0.20500003
1509972600,215.39,0.0,sell_profit,0.20589858
1509973200,0.0,1049.684,brought,0.20478122
1509973500,215.17,0.0,sell_profit,0.2054
1509973800,0.0,1049.575,brought,0.20460048
1509981000,212.65,0.0,time_stop,0.203
1509981300,0.0,1053.633,brought,0.20142000000000002
1509981600,213.14,0.0,sell_profit,0.20269999
1509981900,0.0,1055.1487,brought,0.2016
1509982200,213.98,0.0,sell_profit,0.20319979999999999
1509982500,0.0,1058.221,brought,0.20180022
1509982800,215.31,0.0,sell_profit,0.20387
1509984900,0.0,1060.6112,brought,0.20259774
1509985200,216.46,0.0,sell_profit,0.2045
1509985500,0.0,1066.7569,brought,0.20250937
1509985800,217.14,0.0,sell_profit,0.20395995
1509986100,0.0,1069.935,brought,0.20254151
1509986400,217.71,0.0,sell_profit,0.20388979
1509986700,0.0,1072.7074,brought,0.20255021
1509987000,218.27,0.0,sell_profit,0.20388462
1509987300,0.0,1078.389,brought,0.202
1509987600,219.55,0.0,sell_profit,0.20399998
1509988200,0.0,1082.0358,brought,0.2025
1509988800,221.37,0.0,sell_profit,0.205
1509990000,0.0,1085.124,brought,0.20359974
1509990900,223.09,0.0,sell_profit,0.20600001
1509992700,0.0,1091.1912,brought,0.204036
1509993000,223.35,0.0,sell_profit,0.20509765
1509993300,0.0,1098.0613,brought,0.203
1509993600,222.92,0.0,sell_profit,0.20341883
1509994500,0.0,1102.4469,brought,0.2018
1509994800,223.35,0.0,sell_profit,0.20299989
1509995100,0.0,1108.9667,brought,0.201
1509995400,223.26,0.0,sell_profit,0.20172774
1509995700,0.0,1108.5342,brought,0.20100003
1509996000,223.4,0.0,sell_profit,0.20193523
1509996600,0.0,1111.221,brought,0.20064198
1509996900,223.79,0.0,sell_profit,0.20179888
1509997200,0.0,1113.8171,brought,0.20052403
1509997500,224.93,0.0,sell_profit,0.20234631
1510000500,0.0,1105.4362,brought,0.2030657
1510001400,224.83,0.0,sell_profit,0.20379733
1510001700,0.0,1108.0726,brought,0.2025
1510002000,226.44,0.0,sell_profit,0.20476856
1510002600,0.0,1111.416,brought,0.20333677
1510002900,226.26,0.0,sell_profit,0.20399
1510004100,0.0,1111.2785,brought,0.2032
1510004400,227.28,0.0,sell_profit,0.20492673
1510005000,0.0,1115.7734,brought,0.20328559
1510005300,227.63,0.0,sell_profit,0.20442075
1510005600,0.0,1117.5204,brought,0.2032856
1510005900,227.88,0.0,sell_profit,0.20432856
1510006200,0.0,1118.9531,brought,0.20325149
1510006800,228.72,0.0,sell_profit,0.20481184
1510007400,0.0,1123.0386,brought,0.20325129
1510008300,228.29,0.0,sell_profit,0.2036861
1510008600,0.0,1127.3295,brought,0.2021
1510008900,228.48,0.0,sell_profit,0.20307999
1510009200,0.0,1126.7699,brought,0.20236893
1510009500,228.24,0.0,sell_profit,0.20296879999999998
1510009800,0.0,1132.5996,brought,0.2011172
1510010100,228.84,0.0,sell_profit,0.20245501
1510011900,0.0,1131.1747,brought,0.2019
1510012800,229.15,0.0,sell_profit,0.2029848
1510013700,0.0,1137.101,brought,0.20112
1510014000,229.01,0.0,sell_profit,0.20179995
1510014300,0.0,1137.6305,brought,0.2009
1510014600,229.34,0.0,sell_profit,0.20199879
1510014900,0.0,1143.094,brought,0.20022999
1510015500,230.44,0.0,sell_profit,0.20199668
1510015800,0.0,1149.3307,brought,0.20009777
1510016100,230.32,0.0,sell_profit,0.2007979
1510016400,0.0,1149.305,brought,0.19999999
1510016700,230.32,0.0,sell_profit,0.2007979
1510018500,0.0,1153.8676,brought,0.19920469
1510018800,231.46,0.0,sell_profit,0.20099977
1510019100,0.0,1157.8963,brought,0.19950003
1510019400,231.12,0.0,sell_profit,0.19999999
1510020600,0.0,1153.2693,brought,0.2
1510021500,231.53,0.0,sell_profit,0.20115971
1510022100,0.0,1158.2167,brought,0.19950004
1510022400,231.17,0.0,sell_profit,0.19999001
1510024500,0.0,1147.2278,brought,0.20109883
1510024800,231.88,0.0,sell_profit,0.2025307
1510025100,0.0,1150.7793,brought,0.20109883
1510025400,232.67,0.0,sell_profit,0.20259189
1510025700,0.0,1156.2914,brought,0.20082044
1510026000,233.68,0.0,sell_profit,0.20249898
1510027500,0.0,1155.8145,brought,0.201773
1510027800,234.51,0.0,sell_profit,0.20329973
1510028100,0.0,1167.2644,brought,0.20050112
1510028400,235.47,0.0,sell_profit,0.2021297
1510029000,0.0,1173.0826,brought,0.20032348
1510029300,236.49,0.0,sell_profit,0.20199818
1510029600,0.0,1180.0665,brought,0.2000003
1510029900,237.89,0.0,sell_profit,0.20199464
1510030800,0.0,1183.6745,brought,0.20057423
1510031100,238.61,0.0,sell_profit,0.20198393
1510031700,0.0,1185.7791,brought,0.20081973
1510032300,239.02,0.0,sell_profit,0.2019772
1510032600,0.0,1189.7422,brought,0.2005
1510032900,239.81,0.0,sell_profit,0.201972
1510033500,0.0,1190.7184,brought,0.201
1510033800,240.0,0.0,sell_profit,0.2019622
1510034100,0.0,1195.802,brought,0.2003
1510036200,239.87,0.0,sell_profit,0.20099322
1510040100,0.0,1192.7636,brought,0.2007
1510041300,239.79,0.0,sell_profit,0.20143805
1510044600,0.0,1185.5728,brought,0.20185000000000008
1510045800,239.58,0.0,sell_profit,0.20248691
1510046400,0.0,1186.6176,brought,0.2015002
1510046700,239.68,0.0,sell_profit,0.2023892
1510047000,0.0,1187.0902,brought,0.2015002
1510047300,239.67,0.0,sell_profit,0.20229968
1510048500,0.0,1193.5547,brought,0.20039997
1510048800,239.22,0.0,sell_profit,0.20082827
1510049100,0.0,1193.7995,brought,0.19998475
1510049400,239.27,0.0,sell_profit,0.2008286
1510050900,0.0,1191.5721,brought,0.2004
1510051200,239.33,0.0,sell_profit,0.20125583
1510051500,0.0,1193.9704,brought,0.20004896
1510052100,239.82,0.0,sell_profit,0.20125791
1510053300,0.0,1193.6893,brought,0.2005009
1510053900,239.96,0.0,sell_profit,0.2014299
1510056000,0.0,1187.9321,brought,0.20159729
1510056600,239.84,0.0,sell_profit,0.20229834
1510058400,0.0,1177.8762,brought,0.20321014
1510058700,240.45,0.0,sell_profit,0.20454544
1510059000,0.0,1179.4003,brought,0.2034648
1510059300,240.76,0.0,sell_profit,0.20454544
1510060200,0.0,1181.8122,brought,0.2033123
1510060500,239.21,0.0,stop_loss_hit,0.20281559
1510060800,0.0,1178.9413,brought,0.20249705
1510065900,239.09,0.0,sell_profit,0.20321015
1510066200,0.0,1185.4614,brought,0.20128493
1510066500,239.93,0.0,sell_profit,0.20279894
1510067100,0.0,1190.6605,brought,0.20110656
1510067400,240.69,0.0,sell_profit,0.2025534
1510068000,0.0,1191.005,brought,0.20168563
1510068300,240.35,0.0,sell_profit,0.20220851
1510068600,0.0,1197.2229,brought,0.20035449
1510068900,241.37,0.0,sell_profit,0.20200974
1510069200,0.0,1203.2183,brought,0.20019996
1510069500,241.7,0.0,sell_profit,0.20127858
1510069800,0.0,1205.7701,brought,0.20005
1510070100,242.21,0.0,sell_profit,0.20127861
1510071600,0.0,1206.8134,brought,0.200301
1510072200,242.08,0.0,sell_profit,0.20099605
1510072500,0.0,1207.976,brought,0.20000019
1510072800,242.44,0.0,sell_profit,0.20110223
1510075800,0.0,1209.7693,brought,0.20000172
1510076100,242.69,0.0,sell_profit,0.2010134
1510076400,0.0,1210.435,brought,0.20010003
1510076700,242.83,0.0,sell_profit,0.20101372
1510077000,0.0,1211.0363,brought,0.20011107
1510077300,244.15,0.0,sell_profit,0.20201129
1510077900,0.0,1212.2581,brought,0.20100127
1510078200,245.27,0.0,sell_profit,0.20273128
1510078500,0.0,1214.7294,brought,0.20151036
1510078800,244.88,0.0,sell_profit,0.202
1510079100,0.0,1214.686,brought,0.2012
1510079400,244.87,0.0,sell_profit,0.20199835
1510079700,0.0,1217.6586,brought,0.20070001
1510080000,245.47,0.0,sell_profit,0.20199573
1510080300,0.0,1218.8261,brought,0.20099583
1510080900,245.36,0.0,sell_profit,0.20171000000000008
1510083300,0.0,1218.1832,brought,0.20101
1510083600,245.46,0.0,sell_profit,0.20189947
1510083900,0.0,1224.759,brought,0.200013
1510084200,246.75,0.0,sell_profit,0.20187596
1510084500,0.0,1230.9377,brought,0.20006
1510084800,246.92,0.0,sell_profit,0.20099959
1510085100,0.0,1233.3798,brought,0.1998
1510085400,247.41,0.0,sell_profit,0.20099458
1510085700,0.0,1234.5602,brought,0.2
1510086000,247.64,0.0,sell_profit,0.20099214
1510087200,0.0,1235.5666,brought,0.20002591
1510087500,247.79,0.0,sell_profit,0.20094943
1510087800,0.0,1236.46,brought,0.20000182
1510088100,249.87,0.0,sell_profit,0.20249
1510089000,0.0,1240.6483,brought,0.201
1510089300,249.67,0.0,sell_profit,0.20164265
1510090500,0.0,1237.7326,brought,0.20131
1510090800,249.55,0.0,sell_profit,0.20201973
1510092600,0.0,1236.5814,brought,0.20139978
1510092900,249.34,0.0,sell_profit,0.20204000000000005
1510095600,0.0,1231.8839,brought,0.202
1510095900,249.56,0.0,sell_profit,0.20298694
1510097700,0.0,1225.4193,brought,0.20324236
1510098000,250.69,0.0,sell_profit,0.20498888
1510098300,0.0,1225.2342,brought,0.20420059
1510098600,251.34,0.0,sell_profit,0.2055451
1510099200,0.0,1225.2803,brought,0.20471604
1510099500,251.64,0.0,sell_profit,0.20578105
1510099800,0.0,1228.0235,brought,0.2045009
1510100100,252.1,0.0,sell_profit,0.20569998
1510100400,0.0,1234.7312,brought,0.20376501
1510100700,252.94,0.0,sell_profit,0.20526401
1510101000,0.0,1240.7998,brought,0.20344386
1510101300,252.74,0.0,sell_profit,0.20409934
1510102500,0.0,1239.4808,brought,0.20350008
1510102800,252.97,0.0,sell_profit,0.20450639999999998
1510103100,0.0,1241.8382,brought,0.20330253
1510103400,253.54,0.0,sell_profit,0.20457166
1510104300,0.0,1241.1405,brought,0.20386874
1510104600,253.86,0.0,sell_profit,0.204946
1510104900,0.0,1244.8883,brought,0.2035125
1510105200,255.95,0.0,sell_profit,0.20601014
1510105800,0.0,1257.3395,brought,0.20315499
1510106100,256.19,0.0,sell_profit,0.20416332
1510106400,0.0,1256.0884,brought,0.20355002
1510106700,255.93,0.0,sell_profit,0.20416335
1510107900,0.0,1253.3659,brought,0.20378922
1510108200,256.43,0.0,sell_profit,0.20499925
1510109100,0.0,1256.5939,brought,0.20365556
1510109400,257.09,0.0,sell_profit,0.205
1510109700,0.0,1257.6707,brought,0.204006
1510110000,257.31,0.0,sell_profit,0.205
1510111200,0.0,1253.254,brought,0.20490039999999998
1510111500,257.28,0.0,sell_profit,0.20570026
1510111800,0.0,1254.7698,brought,0.20463078
1510112100,257.97,0.0,sell_profit,0.20600000000000002
1510112700,0.0,1255.6502,brought,0.20503297
1510113300,258.02,0.0,sell_profit,0.2059
1510114800,0.0,1255.4493,brought,0.20511003
1510115100,258.1,0.0,sell_profit,0.20599964
1510115400,0.0,1256.53,brought,0.205
1510115700,258.32,0.0,sell_profit,0.20599621
1510116900,0.0,1259.534,brought,0.20468372
1510117200,258.97,0.0,sell_profit,0.20602
1510117500,0.0,1260.3653,brought,0.2050614
1510118700,258.74,0.0,sell_profit,0.2057
1510119600,0.0,1259.6013,brought,0.20500228
1510119900,258.83,0.0,sell_profit,0.2059
1510120200,0.0,1263.0976,brought,0.20450956
1510120500,258.98,0.0,sell_profit,0.20544769
1510120800,0.0,1264.1065,brought,0.20446341
1510121100,259.19,0.0,sell_profit,0.20544639
1510121400,0.0,1265.1099,brought,0.20446313
1510121700,258.75,0.0,sell_profit,0.20493699999999998
1510123200,0.0,1260.2793,brought,0.20490046
1510123500,258.47,0.0,sell_profit,0.2055
1510125000,0.0,1258.1818,brought,0.20502003
1510125300,258.42,0.0,sell_profit,0.2058
1510125600,0.0,1257.9831,brought,0.20501000000000005
1510125900,258.05,0.0,sell_profit,0.20554047
1510126200,0.0,1256.1983,brought,0.20501000000000005
1510126500,257.68,0.0,sell_profit,0.20554041
1510126800,0.0,1257.7654,brought,0.204464
1510127100,257.33,0.0,sell_profit,0.20499997
1510129800,0.0,1253.6685,brought,0.20484803
1510130100,258.62,0.0,sell_profit,0.2067
1510131000,0.0,1251.0779,brought,0.20630034
1510131300,258.46,0.0,sell_profit,0.20700002
1510132200,0.0,1251.3206,brought,0.20613286
1510132500,261.25,0.0,sell_profit,0.2092
1510133100,0.0,1254.6542,brought,0.20781041
1510133400,263.59,0.0,sell_profit,0.21051145
1510133700,0.0,1266.1509,brought,0.20776644
1510134000,264.38,0.0,sell_profit,0.20922694
1510136700,0.0,1261.8552,brought,0.20910029
1510137000,264.08,0.0,sell_profit,0.20969922
1510137300,0.0,1262.8302,brought,0.2087
1510137600,264.28,0.0,sell_profit,0.20969824
1510137900,0.0,1266.8346,brought,0.20820008
1510141500,264.24,0.0,sell_profit,0.20899947
1510141800,0.0,1273.9595,brought,0.20700011
1510142100,264.45,0.0,sell_profit,0.20800000000000002
1510142400,0.0,1274.9919,brought,0.20700108
1510142700,264.98,0.0,sell_profit,0.20824918
1510143300,0.0,1275.6913,brought,0.2073033
1510143600,265.13,0.0,sell_profit,0.20824611
1510143900,0.0,1277.6236,brought,0.20710027
1510144200,265.53,0.0,sell_profit,0.20825
1510149300,0.0,1276.1806,brought,0.20765235
1510149900,265.68,0.0,sell_profit,0.20859931
1510150200,0.0,1274.7434,brought,0.20800000000000002
1510150500,265.25,0.0,sell_profit,0.20849847
1510150800,0.0,1275.1953,brought,0.20759171
1510151100,265.79,0.0,sell_profit,0.20884928
1510153200,0.0,1271.0073,brought,0.20870014
1510153500,266.38,0.0,sell_profit,0.21
1510153800,0.0,1270.1622,brought,0.2093
1510154100,266.81,0.0,sell_profit,0.21047800000000005
1510155000,0.0,1267.9662,brought,0.21
1510155600,266.37,0.0,sell_profit,0.21049999
1510157100,0.0,1266.2236,brought,0.20994738
1510157400,266.38,0.0,sell_profit,0.21079151
1510157700,0.0,1269.5444,brought,0.2094
1510158000,266.7,0.0,sell_profit,0.21049653
1510158300,0.0,1271.7001,brought,0.2093
1510158600,266.52,0.0,sell_profit,0.21
1510158900,0.0,1271.4614,brought,0.20920010000000006
1510159200,266.47,0.0,sell_profit,0.20999994
1510159800,0.0,1271.2204,brought,0.20920044
1510160100,266.76,0.0,sell_profit,0.21027
1510160400,0.0,1272.614,brought,0.20920042
1510160700,267.09,0.0,sell_profit,0.2102995
1510161000,0.0,1273.5801,brought,0.20930025
1510161300,266.92,0.0,sell_profit,0.20999997
1510162200,0.0,1285.6318,brought,0.20720011
1510162500,265.01,0.0,stop_loss_hit,0.206542
1510162800,0.0,1281.3753,brought,0.20640001
1510163100,268.04,0.0,sell_profit,0.20960008
1510165200,0.0,1262.6075,brought,0.21186563
1510165500,269.41,0.0,sell_profit,0.21380695
1510165800,0.0,1269.0832,brought,0.21186595
1510166100,261.84,0.0,stop_loss_hit,0.20673542
1510166400,0.0,1261.1136,brought,0.20721056
1510166700,261.41,0.0,stop_loss_hit,0.20770005
1510167000,0.0,1247.4198,brought,0.20914103
1510167300,262.35,0.0,sell_profit,0.21073899999999998
1510167600,0.0,1250.6775,brought,0.20935016
1510167900,264.69,0.0,sell_profit,0.21205843
1510168200,0.0,1265.7254,brought,0.20870001
1510168500,267.43,0.0,sell_profit,0.21171165
1510168800,0.0,1277.0239,brought,0.20900001
1510169100,267.65,0.0,sell_profit,0.21000700000000005
1510169400,0.0,1274.6804,brought,0.20955237
1510169700,268.67,0.0,sell_profit,0.21119991
1510170000,0.0,1276.8358,brought,0.21000085
1510170300,270.22,0.0,sell_profit,0.21205852
1510172700,0.0,1263.4954,brought,0.21344117
1510173000,270.98,0.0,sell_profit,0.21489873
1510173600,0.0,1270.9892,brought,0.21277802
1510173900,270.81,0.0,sell_profit,0.2135
1510174200,0.0,1270.2057,brought,0.21277802
1510180200,274.36,0.0,sell_profit,0.21642681
1510181100,0.0,1267.6298,brought,0.21600000000000005
1510181400,276.3,0.0,sell_profit,0.21839997
1510181700,0.0,1270.709,brought,0.21700013
1510182000,276.84,0.0,sell_profit,0.2183
1510182600,0.0,1285.057,brought,0.21500003
1510182900,276.38,0.0,sell_profit,0.21550010000000006
1510183200,0.0,1282.8991,brought,0.215
1510183500,272.17,0.0,stop_loss_hit,0.21257781
1510183800,0.0,1280.0476,brought,0.21220001
1510184100,273.38,0.0,sell_profit,0.21399999
1510187700,0.0,1260.2311,brought,0.21649644
1510188000,275.44,0.0,sell_profit,0.21899999
1510188300,0.0,1269.6752,brought,0.21650241
1510188600,276.52,0.0,sell_profit,0.21822184
1510188900,0.0,1274.6471,brought,0.21650202
1510189200,276.17,0.0,sell_profit,0.2171001
1510189800,0.0,1276.0195,brought,0.21600000000000005
1510190100,277.36,0.0,sell_profit,0.21779984
1510190400,0.0,1279.3038,brought,0.2163726
1510190700,278.33,0.0,sell_profit,0.21799999
1510191000,0.0,1283.7198,brought,0.21638194
1510191300,280.92,0.0,sell_profit,0.2192679
1510191900,0.0,1291.952,brought,0.21700013
1510192200,282.85,0.0,sell_profit,0.2193682
1510193100,0.0,1292.0908,brought,0.21846814
1510193400,283.35,0.0,sell_profit,0.21973178
1510194600,0.0,1294.3635,brought,0.21846946
1510194900,285.44,0.0,sell_profit,0.220971
1510196100,0.0,1300.7939,brought,0.219
1510196400,285.6,0.0,sell_profit,0.22
1510196700,0.0,1296.8868,brought,0.21978103
1510197000,286.04,0.0,sell_profit,0.221
1510197600,0.0,1296.7875,brought,0.22013374
1510198200,287.43,0.0,sell_profit,0.22208886
1510198500,0.0,1302.6847,brought,0.22020001
1510199700,287.65,0.0,sell_profit,0.22125458
1510200000,0.0,1310.2371,brought,0.2191002
1510200300,287.68,0.0,sell_profit,0.22
1510200900,0.0,1310.362,brought,0.2191
1510201200,287.7,0.0,sell_profit,0.21999997
1510201500,0.0,1313.2428,brought,0.21864018
